CHROMATOGRAM,
D:\2023\Period 8-23\119188 - Kimberly\119188-3.raw,
Data points: 4800,
Time(min),uAU
2.879924362,0.02671256
2.881168412,0.02477034
2.882412461,0.022701453
2.883656509,0.021125159
2.88490056,0.020379234
2.886144609,0.020280716
2.887388657,0.02043553
2.888632708,0.020351086
2.889876756,0.019197013
2.891120805,0.017508126
2.892364856,0.01595998
2.893608904,0.015031093
2.894852953,0.015326647
2.896097003,0.016199239
2.897341052,0.016734053
2.898585101,0.017170349
2.899829151,0.017620719
2.9010732,0.018591829
2.902317249,0.019661457
2.903561299,0.020562197
2.904805348,0.021153307
2.906049397,0.02154738
2.907293447,0.021800714
2.908537496,0.021885159
2.909781545,0.021730343
2.911025595,0.021505159
2.912269644,0.021448863
2.913513693,0.021462936
2.914757743,0.021434789
2.916001792,0.021491084
2.91724584,0.021828861
2.918489891,0.022729601
2.91973394,0.02355997
2.920977988,0.023503674
2.922222039,0.02296886
2.923466087,0.022856267
2.924710136,0.02341923
2.925954187,0.023996266
2.927198235,0.024263673
2.928442284,0.024137007
2.929686334,0.023700711
2.930930383,0.023264416
2.932174432,0.022926639
2.933418482,0.022490343
2.934662531,0.021899231
2.93590658,0.021111084
2.93715063,0.020562197
2.938394679,0.020407381
2.939638728,0.020196271
2.940882778,0.020013309
2.942126827,0.01991479
2.943370876,0.020168123
2.944614926,0.02057627
2.945858975,0.020899974
2.947103024,0.021139233
2.948347074,0.021125159
2.949591123,0.020660716
2.950835172,0.020604419
2.952079222,0.020618493
2.953323271,0.020069604
2.954567319,0.019098494
2.95581137,0.017719237
2.957055418,0.016382201
2.958299467,0.015256277
2.959543518,0.014707389
2.960787566,0.0145385
2.962031615,0.014299241
2.963275665,0.013581464
2.964519714,0.013187391
2.965763763,0.013553317
2.967007813,0.014721463
2.968251862,0.016142943
2.969495911,0.01724072
2.970739961,0.018057014
2.97198401,0.018549607
2.973228059,0.018999976
2.974472109,0.018676273
2.975716158,0.018408866
2.976960207,0.01804294
2.978204257,0.017564423
2.979448306,0.017142201
2.980692355,0.016494794
2.981936405,0.015425166
2.983180454,0.014665167
2.984424503,0.014369611
2.985668553,0.014749611
2.986912602,0.015467389
2.98815665,0.01603035
2.989400701,0.015777017
2.99064475,0.015270351
2.991888798,0.015073314
2.993132849,0.015199981
2.994376897,0.015945906
2.995620946,0.016818497
2.996864997,0.017775533
2.998109045,0.018971829
2.999353094,0.019492569
3.000597144,0.01953479
3.001841193,0.019548864
3.003085242,0.01984442
3.004329292,0.020266641
3.005573341,0.020322937
3.00681739,0.020590344
3.00806144,0.020970344
3.009305489,0.021462936
3.010549538,0.022011824
3.011793588,0.02230738
3.013037637,0.022645157
3.014281686,0.023095527
3.015525736,0.023447379
3.016769785,0.023179971
3.018013834,0.022265157
3.019257884,0.021631824
3.020501933,0.021054789
3.021745981,0.020773307
3.022990032,0.020491826
3.024234081,0.020322937
3.025478129,0.020111827
3.02672218,0.020379234
3.027966228,0.020998493
3.029210277,0.021659973
3.030454328,0.022039973
3.031698376,0.021969603
3.032942425,0.02140664
3.034186475,0.020759233
3.035430524,0.02005553
3.036674573,0.01984442
3.037918623,0.019703679
3.039162672,0.01953479
3.040406721,0.019182939
3.041650771,0.01908442
3.04289482,0.019408124
3.044138869,0.019830346
3.045382919,0.019971086
3.046626968,0.019577013
3.047871017,0.018985903
3.049115067,0.018817014
3.050359116,0.018760717
3.051603165,0.018619977
3.052847215,0.018028867
3.054091264,0.017170349
3.055335313,0.016452571
3.056579363,0.016607387
3.057823412,0.017085904
3.05906746,0.017606644
3.060311511,0.017845904
3.061555559,0.018155533
3.062799608,0.018676273
3.064043659,0.019028124
3.065287707,0.01908442
3.066531756,0.018901459
3.067775806,0.019112569
3.069019855,0.019605161
3.070263904,0.020491826
3.071507954,0.021237751
3.072752003,0.02133627
3.073996052,0.020928121
3.075240102,0.02029479
3.076484151,0.020125901
3.0777282,0.020871826
3.07897225,0.022349601
3.080216299,0.023771081
3.081460348,0.024756266
3.082704398,0.02484071
3.083948447,0.024601451
3.085192496,0.024488859
3.086436546,0.02453108
3.087680595,0.024699969
3.088924644,0.024587377
3.090168694,0.023855526
3.091412743,0.022659231
3.092656791,0.02154738
3.093900842,0.020787381
3.095144891,0.020393309
3.096388939,0.019450346
3.09763299,0.018239977
3.098877038,0.016776276
3.100121087,0.015734796
3.101365138,0.014890351
3.102609186,0.014045909
3.103853235,0.013229613
3.105097285,0.012891836
3.106341334,0.013074799
3.107585383,0.013482946
3.108829433,0.013651834
3.110073482,0.013665909
3.111317531,0.013595539
3.112561581,0.013482946
3.11380563,0.013595539
3.115049679,0.013919241
3.116293729,0.014552574
3.117537778,0.015115537
3.118781827,0.01574887
3.120025877,0.016466646
3.121269926,0.016902941
3.122513975,0.017325164
3.123758025,0.017845904
3.125002074,0.018338496
3.126246122,0.01894368
3.127490173,0.019408124
3.128734222,0.019309606
3.12997827,0.018845161
3.131222321,0.018141459
3.132466369,0.0179022
3.133710418,0.018169607
3.134954469,0.018915531
3.136198517,0.019591087
3.137442566,0.019745901
3.138686616,0.019056273
3.139930665,0.01804294
3.141174714,0.016776276
3.142418764,0.016058499
3.143662813,0.015903684
3.144906862,0.016804423
3.146150912,0.018169607
3.147394961,0.019450346
3.14863901,0.020238493
3.14988306,0.020618493
3.151127109,0.020871826
3.152371158,0.020702937
3.153615208,0.019717753
3.154859257,0.018507384
3.156103306,0.017958496
3.157347356,0.018127384
3.158591405,0.019042199
3.159835454,0.019802197
3.161079504,0.019872569
3.162323553,0.019478494
3.163567601,0.018690347
3.164811652,0.018028867
3.1660557,0.018197756
3.167299749,0.019337754
3.1685438,0.020801456
3.169787848,0.021969603
3.171031897,0.022391824
3.172275947,0.022419971
3.173519996,0.022194787
3.174764045,0.021688121
3.176008095,0.0212659
3.177252144,0.020914049
3.178496193,0.020787381
3.179740243,0.020660716
3.180984292,0.020449604
3.182228341,0.020224419
3.183472391,0.02005553
3.18471644,0.020308864
3.185960489,0.020731086
3.187204539,0.02102664
3.188448588,0.021251826
3.189692637,0.021308121
3.190936687,0.021702196
3.192180736,0.021983676
3.193424785,0.022011824
3.194668835,0.022180713
3.195912884,0.022222936
3.197156932,0.02275775
3.198400983,0.023757007
3.199645032,0.025037747
3.20088908,0.026163671
3.202133131,0.027289596
3.203377179,0.028331076
3.204621228,0.029062927
3.205865279,0.029682186
3.207109327,0.030019963
3.208353376,0.030723666
3.209597426,0.031596257
3.210841475,0.03275033
3.212085524,0.033848106
3.213329574,0.035058474
3.214573623,0.036071807
3.215817672,0.036479954
3.217061722,0.037014769
3.218305771,0.038436249
3.21954982,0.040786616
3.22079387,0.043601427
3.222037919,0.045923647
3.223281968,0.047922163
3.224526018,0.049484383
3.225770067,0.051257714
3.227014116,0.05384734
3.228258166,0.057464373
3.229502215,0.062362144
3.230746263,0.068160656
3.231990314,0.075268054
3.233234363,0.083332489
3.234478411,0.092002107
3.235722462,0.101108023
3.23696651,0.111297639
3.238210559,0.12247244
3.23945461,0.134590203
3.240698658,0.147622779
3.241942707,0.161809429
3.243186757,0.177009409
3.244430806,0.193264944
3.245674855,0.210899737
3.246918905,0.229941936
3.248162954,0.250743391
3.249407003,0.273515216
3.250651053,0.298398147
3.251895102,0.32498404
3.253139151,0.353301041
3.254383201,0.383489893
3.25562725,0.415353557
3.256871299,0.449342404
3.258115349,0.485006063
3.259359398,0.522808979
3.260603447,0.563018559
3.261847497,0.605916283
3.263091546,0.651164374
3.264335595,0.698622093
3.265579645,0.748106476
3.266823694,0.799772339
3.268067742,0.853239679
3.269311793,0.908212944
3.270555841,0.964326207
3.27179989,1.021607617
3.273043941,1.079775693
3.274287989,1.138774139
3.275532038,1.199179989
3.276776088,1.260345839
3.278020137,1.321582059
3.279264186,1.382776057
3.280508236,1.443393019
3.281752285,1.503052944
3.282996334,1.56136176
3.284240384,1.618783911
3.285484433,1.675263101
3.286728482,1.730757104
3.287972532,1.785462963
3.289216581,1.839113266
3.29046063,1.890807277
3.29170468,1.940376103
3.292948729,1.98755234
3.294192778,2.0321671
3.295436828,2.07379816
3.296680877,2.112403297
3.297924926,2.147757327
3.299168976,2.180029139
3.300413025,2.208923177
3.301657073,2.233848331
3.302901124,2.25435423
3.304145173,2.271327543
3.305389221,2.285007526
3.306633272,2.295802329
3.30787732,2.30247343
3.309121369,2.304880094
3.31036542,2.302726763
3.311609468,2.296224549
3.312853517,2.285809747
3.314097567,2.271651247
3.315341616,2.254340157
3.316585665,2.234143887
3.317829715,2.210837249
3.319073764,2.183772837
3.320317813,2.153006949
3.321561863,2.118961807
3.322805912,2.082073704
3.324049961,2.042272273
3.325294011,2.0001064
3.32653806,1.95632201
3.327782109,1.910651696
3.329026159,1.862828051
3.330270208,1.81220367
3.331514257,1.759496329
3.332758307,1.705606767
3.334002356,1.651112019
3.335246404,1.596490606
3.336490455,1.541728451
3.337734504,1.485770003
3.338978552,1.429023407
3.340222603,1.372121996
3.341466651,1.315685029
3.3427107,1.260120654
3.343954751,1.205541463
3.345198799,1.151764493
3.346442848,1.09898678
3.347686898,1.047208326
3.348930947,0.996471353
3.350174996,0.9465366
3.351419046,0.897404069
3.352663095,0.849228573
3.353907144,0.802291594
3.355151194,0.756607206
3.356395243,0.712597631
3.357639292,0.670361387
3.358883342,0.630320697
3.360127391,0.592151856
3.36137144,0.556037827
3.36261549,0.52242898
3.363859539,0.491043833
3.365103588,0.461136463
3.366347638,0.432270573
3.367591687,0.404066164
3.368835736,0.377212864
3.370079786,0.352189191
3.371323835,0.329135887
3.372567883,0.30826406
3.373811934,0.288771493
3.375055982,0.270587811
3.376300031,0.253558203
3.377544082,0.237246371
3.37878813,0.22093454
3.380032179,0.204397523
3.381276229,0.188001247
3.382520278,0.172379044
3.383764327,0.158403507
3.385008377,0.145990189
3.386252426,0.135082794
3.387496475,0.12500577
3.388740525,0.11539319
3.389984574,0.106413941
3.391228623,0.098560619
3.392472673,0.09152359
3.393716722,0.085148043
3.394960771,0.079110271
3.396204821,0.07407176
3.39744887,0.06952584
3.398692919,0.064853253
3.399936969,0.059899184
3.401181018,0.055592523
3.402425067,0.052186601
3.403669117,0.049456234
3.404913166,0.046754016
3.406157214,0.04385476
3.407401265,0.041138467
3.408645314,0.039111803
3.409889362,0.037254027
3.411133413,0.035691807
3.412377461,0.034523661
3.41362151,0.033524403
3.414865561,0.032215516
3.416109609,0.030301444
3.417353658,0.02827478
3.418597708,0.026979966
3.419841757,0.026656263
3.421085806,0.027289596
3.422329856,0.028077743
3.423573905,0.028119966
3.424817954,0.02699404
3.426062004,0.025122191
3.427306053,0.023137749
3.428550102,0.020970344
3.429794152,0.019337754
3.431038201,0.01804294
3.43228225,0.016973313
3.4335263,0.01655109
3.434770349,0.016354054
3.436014398,0.016522943
3.437258448,0.016579239
3.438502497,0.01648072
3.439746545,0.016874794
3.440990596,0.017705163
3.442234645,0.018788866
3.443478693,0.01991479
3.444722744,0.0205059
3.445966792,0.02029479
3.447210841,0.019562939
3.448454892,0.01894368
3.44969894,0.018268126
3.450942989,0.017859977
3.452187039,0.017986644
3.453431088,0.018507384
3.454675137,0.01901405
3.455919187,0.019478494
3.457163236,0.01932368
3.458407285,0.018774791
3.459651335,0.018169607
3.460895384,0.017634793
3.462139433,0.016734053
3.463383483,0.015199981
3.464627532,0.01342665
3.465871581,0.012708873
3.467115631,0.012891836
3.46835968,0.013482946
3.469603729,0.013989613
3.470847779,0.014580723
3.472091828,0.015284426
3.473335877,0.015847387
3.474579927,0.016086647
3.475823976,0.01543924
3.477068024,0.015087389
3.478312075,0.015270351
3.479556123,0.016199239
3.480800172,0.017479979
3.482044223,0.018155533
3.483288271,0.018169607
3.48453232,0.017986644
3.48577637,0.017564423
3.487020419,0.016973313
3.488264468,0.016874794
3.489508518,0.016776276
3.490752567,0.016945164
3.491996616,0.017170349
3.493240666,0.017409609
3.494484715,0.017874051
3.495728764,0.018394791
3.496972814,0.018704421
3.498216863,0.018831087
3.499460912,0.01894368
3.500704962,0.018999976
3.501949011,0.01887331
3.50319306,0.018971829
3.50443711,0.019478494
3.505681159,0.020041457
3.506925208,0.020196271
3.508169258,0.019675531
3.509413307,0.018887384
3.510657355,0.018099237
3.511901406,0.01759257
3.513145455,0.017325164
3.514389503,0.01700146
3.515633554,0.01679035
3.516877602,0.016987386
3.518121651,0.017578497
3.519365702,0.017564423
3.52060975,0.016663683
3.521853799,0.015425166
3.523097849,0.014045909
3.524341898,0.01342665
3.525585947,0.013299983
3.526829997,0.013679983
3.528074046,0.0145385
3.529318095,0.015636277
3.530562145,0.01707183
3.531806194,0.0182822
3.533050243,0.018929606
3.534294293,0.019281457
3.535538342,0.019337754
3.536782391,0.019337754
3.538026441,0.019295531
3.53927049,0.019182939
3.540514539,0.019520717
3.541758589,0.020238493
3.543002638,0.021462936
3.544246686,0.02289849
3.545490737,0.024305896
3.546734786,0.025234783
3.547978834,0.02536145
3.549222885,0.025136266
3.550466933,0.025248857
3.551710982,0.025825894
3.552955033,0.026951819
3.554199081,0.028809594
3.55544313,0.031356999
3.55668718,0.034467364
3.557931229,0.037971804
3.559175278,0.041448097
3.560419328,0.04468513
3.561663377,0.0473592
3.562907426,0.049653271
3.564151476,0.052383639
3.565395525,0.055296969
3.566639574,0.058984371
3.567883624,0.062531033
3.569127673,0.06630288
3.570371722,0.07025769
3.571615772,0.074817684
3.572859821,0.079785827
3.57410387,0.085232487
3.57534792,0.090749517
3.576591969,0.096548029
3.577836018,0.10217765
3.579080068,0.10786357
3.580324117,0.113816896
3.581568165,0.120107999
3.582812216,0.126891694
3.584056265,0.134449463
3.585300313,0.142147971
3.586544364,0.149959073
3.587788412,0.158164247
3.589032461,0.166467941
3.590276511,0.175334597
3.59152056,0.184665696
3.592764609,0.19415161
3.594008659,0.203454561
3.595252708,0.212841957
3.596496757,0.222623427
3.597740807,0.232433044
3.598984856,0.241989329
3.600228905,0.251630057
3.601472955,0.261411527
3.602717004,0.270995959
3.603961053,0.280270763
3.605205103,0.289672231
3.606449152,0.299721109
3.607693201,0.310262577
3.608937251,0.320494416
3.6101813,0.3300507
3.611425349,0.338776616
3.612669399,0.346658087
3.613913448,0.353835856
3.615157496,0.360521033
3.616401547,0.367234357
3.617645596,0.373947683
3.618889644,0.380069897
3.620133695,0.38555878
3.621377743,0.390062477
3.622621792,0.394031361
3.623865843,0.397803209
3.625109891,0.400941723
3.62635394,0.403756534
3.62759799,0.406050606
3.628842039,0.407866159
3.630086088,0.409484676
3.631330138,0.410596526
3.632574187,0.411032821
3.633818236,0.410582451
3.635062286,0.409006157
3.636306335,0.406557271
3.637550384,0.403306164
3.638794434,0.399970613
3.640038483,0.396916543
3.641282532,0.394242473
3.642526582,0.391371364
3.643770631,0.387458777
3.64501468,0.382349894
3.64625873,0.376241754
3.647502779,0.369345466
3.648746827,0.362125476
3.649990878,0.354792891
3.651234927,0.348346974
3.652478975,0.342478093
3.653723026,0.336975136
3.654967074,0.331007736
3.656211123,0.324364781
3.657455174,0.317299606
3.658699222,0.30968554
3.659943271,0.30073444
3.661187321,0.290699639
3.66243137,0.28022854
3.663675419,0.270151516
3.664919469,0.26062338
3.666163518,0.251925613
3.667407567,0.243621919
3.668651617,0.235487114
3.669895666,0.227450829
3.671139715,0.218978246
3.672383765,0.21087159
3.673627814,0.203116784
3.674871863,0.19668494
3.676115913,0.191941983
3.677359962,0.18894421
3.678604011,0.187086434
3.679848061,0.186059027
3.68109211,0.185636806
3.682336159,0.186382731
3.683580209,0.18863458
3.684824258,0.19220939
3.686068306,0.197191606
3.687312357,0.202947896
3.688556406,0.210013071
3.689800454,0.21854195
3.691044505,0.228745641
3.692288553,0.241384144
3.693532602,0.256696717
3.694776652,0.274922621
3.696020701,0.295301854
3.69726475,0.318073679
3.6985088,0.343209943
3.699752849,0.371358056
3.700996898,0.402785424
3.702240948,0.438463159
3.703484997,0.479080886
3.704729046,0.525088976
3.705973096,0.576037061
3.707217145,0.630982177
3.708461194,0.690065067
3.709705244,0.753890913
3.710949293,0.823191569
3.712193342,0.898952214
3.713437392,0.982129889
3.714681441,1.073498664
3.71592549,1.17364965
3.71716954,1.281991737
3.718413589,1.398510851
3.719657637,1.523361807
3.720901688,1.656600901
3.722145737,1.79967776
3.723389785,1.953394604
3.724633836,2.118595881
3.725877884,2.295337884
3.727121933,2.483902094
3.728365984,2.685203324
3.729610032,2.899593429
3.730854081,3.126973887
3.732098131,3.366964699
3.73334218,3.619678457
3.734586229,3.886142571
3.735830279,4.167356294
3.737074328,4.463164816
3.738318377,4.773891836
3.739562427,5.099227727
3.740806476,5.439285081
3.742050525,5.7936839
3.743294575,6.162016034
3.744538624,6.544112596
3.745782673,6.939565437
3.747026723,7.348233816
3.748270772,7.770356996
3.749514821,8.205048307
3.750758871,8.652265527
3.75200292,9.110854587
3.753246968,9.580674741
3.754491019,10.06099414
3.755735068,10.55165798
3.756979116,11.05193439
3.758223167,11.5608382
3.759467215,12.07710275
3.760711264,12.60002432
3.761955315,13.1283644
3.763199363,13.66141929
3.764443412,14.19730307
3.765687462,14.73501647
3.766931511,15.27343359
3.76817556,15.81117513
3.76941961,16.34729817
3.770663659,16.88057824
3.771907708,17.40910129
3.773151758,17.93126287
3.774395807,18.44602149
3.775639856,18.95271567
3.776883906,19.45002246
3.778127955,19.93619667
3.779372004,20.4090146
3.780616054,20.86706884
3.781860103,21.30822014
3.783104152,21.73096257
3.784348202,22.13411393
3.785592251,22.51682974
3.7868363,22.87747746
3.78808035,23.21429777
3.789324399,23.52623516
3.790568447,23.81254369
3.791812498,24.0721256
3.793056547,24.30347493
3.794300595,24.5037769
3.795544646,24.67118781
3.796788694,24.80483506
3.798032743,24.90449346
3.799276793,24.96969856
3.800520842,25
3.801764891,24.99475037
3.803008941,24.95413264
3.80425299,24.8775557
3.805497039,24.76414696
3.806741089,24.61338566
3.807985138,24.42527181
3.809229187,24.20104396
3.810473237,23.94146204
3.811717286,23.6468076
3.812961335,23.31710876
3.814205385,22.95312551
3.815449434,22.55592747
3.816693483,22.12721764
3.817937533,21.66930414
3.819181582,21.18459363
3.820425631,20.6760276
3.821669681,20.14549196
3.82291373,19.59464746
3.824157778,19.0248452
3.825401829,18.43860446
3.826645878,17.83828966
3.827889926,17.22723634
3.829133977,16.60837191
3.830378025,15.98418751
3.831622074,15.35752607
3.832866125,14.73028759
3.834110173,14.10490689
3.835354222,13.48350914
3.836598272,12.86798028
3.837842321,12.26057215
3.83908637,11.66352252
3.84033042,11.07885806
3.841574469,10.50801433
3.842818518,9.95214539
3.844062568,9.41229273
3.845306617,8.889708936
3.846550666,8.385238453
3.847794716,7.899148687
3.849038765,7.432213711
3.850282814,6.984644639
3.851526864,6.556497766
3.852770913,6.147702719
3.854014962,5.758484684
3.855259012,5.389308107
3.856503061,5.039891506
3.857747109,4.709784507
3.85899116,4.398227117
3.860235209,4.10482526
3.861479257,3.828438939
3.862723308,3.568251854
3.863967356,3.324010677
3.865211405,3.094856889
3.866455456,2.880396416
3.867699504,2.680178886
3.868943553,2.49328949
3.870187603,2.319868966
3.871431652,2.159438794
3.872675701,2.011027867
3.873919751,1.873341371
3.8751638,1.745323753
3.876407849,1.625989829
3.877651899,1.515297373
3.878895948,1.41293676
3.880139997,1.318485766
3.881384047,1.231043653
3.882628096,1.150793383
3.883872145,1.07698903
3.885116195,1.008870596
3.886360244,0.945593639
3.887604293,0.886778156
3.888848343,0.832100446
3.890092392,0.781419769
3.891336441,0.734848716
3.892580491,0.692274694
3.89382454,0.653289557
3.895068588,0.617358491
3.896312639,0.58418594
3.897556688,0.553574867
3.898800736,0.525004531
3.900044787,0.497785306
3.901288835,0.471551264
3.902532884,0.446724629
3.903776934,0.423995029
3.905020983,0.403658016
3.906265032,0.385277299
3.907509082,0.368557319
3.908753131,0.35294919
3.90999718,0.338326246
3.91124123,0.325040336
3.912485279,0.312992944
3.913729328,0.30201518
3.914973378,0.291276674
3.916217427,0.280397429
3.917461476,0.269602627
3.918705526,0.25979301
3.919949575,0.251559687
3.921193624,0.244438214
3.922437674,0.237893779
3.923681723,0.231152304
3.924925772,0.223510093
3.926169822,0.215220473
3.927413871,0.207339001
3.928657919,0.200203454
3.92990197,0.193743463
3.931146019,0.187649396
3.932390067,0.181527181
3.933634118,0.176235336
3.934878166,0.171464231
3.936122215,0.167171644
3.937366266,0.163371649
3.938610314,0.159867209
3.939854363,0.156419064
3.941098413,0.152942773
3.942342462,0.149677591
3.943586511,0.146595373
3.944830561,0.14380871
3.94607461,0.14141612
3.947318659,0.139656863
3.948562709,0.138629457
3.949806758,0.137672421
3.951050807,0.136011683
3.952294857,0.133013909
3.953538906,0.129073173
3.954782955,0.124977623
3.956027005,0.120727257
3.957271054,0.11612504
3.958515103,0.11098801
3.959759153,0.10613246
3.961003202,0.10210728
3.96224725,0.098968766
3.963491301,0.096336917
3.96473535,0.094099141
3.965979398,0.091847293
3.967223449,0.089454703
3.968467497,0.086752484
3.969711546,0.084359896
3.970955597,0.082600639
3.972199645,0.081376196
3.973443694,0.080292493
3.974687744,0.079166569
3.975931793,0.078082866
3.977175842,0.077280644
3.978419892,0.07629546
3.979663941,0.075155461
3.98090799,0.073565094
3.98215204,0.072031021
3.983396089,0.070159171
3.984640138,0.068371767
3.985884188,0.067105101
3.987128237,0.066696954
3.988372286,0.066908064
3.989616336,0.067316213
3.990860385,0.067372509
3.992104434,0.066331029
3.993348484,0.064473253
3.994592533,0.0622777
3.995836582,0.060743629
3.997080632,0.060251036
3.998324681,0.060448073
3.999568729,0.060799924
4.00081278,0.061208071
4.002056829,0.061433257
4.003300877,0.06154585
4.004544928,0.061264369
4.005788976,0.06078585
4.007033025,0.060279184
4.008277075,0.059476963
4.009521124,0.05832289
4.010765173,0.057168817
4.012009223,0.056507337
4.013253272,0.056436967
4.014497321,0.056816966
4.015741371,0.057098447
4.01698542,0.057028077
4.018229469,0.056591781
4.019473519,0.056268079
4.020717568,0.05578956
4.021961617,0.05564882
4.023205667,0.055930301
4.024449716,0.055958449
4.025693765,0.055592523
4.026937815,0.054719931
4.028181864,0.053565859
4.029425913,0.05221475
4.030669963,0.051201417
4.031914012,0.05065253
4.03315806,0.050765121
4.034402111,0.051074751
4.03564616,0.051032529
4.036890208,0.050554011
4.038134259,0.049582901
4.039378307,0.048513273
4.040622356,0.046852534
4.041866407,0.044882166
4.043110455,0.042799206
4.044354504,0.041152541
4.045598554,0.040096987
4.046842603,0.040068839
4.048086652,0.040491061
4.049330702,0.041222911
4.050574751,0.04163106
4.0518188,0.041645133
4.05306285,0.041419949
4.054306899,0.041602911
4.055550948,0.042517724
4.056794998,0.043756241
4.058039047,0.044319204
4.059283096,0.044291056
4.060527146,0.044009574
4.061771195,0.044122167
4.063015244,0.044403649
4.064259294,0.044727351
4.065503343,0.04444587
4.066747391,0.04378439
4.067991442,0.042644391
4.069235491,0.04146217
4.070479539,0.040364394
4.07172359,0.039548099
4.072967638,0.039083656
4.074211687,0.038591063
4.075455738,0.037985879
4.076699786,0.03698662
4.077943835,0.035860696
4.079187885,0.034889586
4.080431934,0.034495513
4.081675983,0.034706623
4.082920033,0.034622179
4.084164082,0.034073291
4.085408131,0.033074033
4.086652181,0.031807367
4.08789623,0.031075517
4.089140279,0.031047369
4.090384329,0.031286627
4.091628378,0.03118811
4.092872427,0.030639221
4.094116477,0.02969626
4.095360526,0.028584409
4.096604575,0.027711817
4.097848625,0.027402189
4.099092674,0.027486633
4.100336723,0.027655521
4.101580773,0.027866631
4.102824822,0.028260706
4.10406887,0.028908113
4.105312921,0.029710333
4.10655697,0.030118481
4.107801018,0.030273296
4.109045069,0.030048111
4.110289117,0.029865149
4.111533166,0.029949593
4.112777216,0.029935519
4.114021265,0.029372556
4.115265314,0.028443669
4.116509364,0.027880706
4.117753413,0.027345891
4.118997462,0.026431079
4.120241512,0.025459969
4.121485561,0.024742191
4.12272961,0.024277747
4.12397366,0.023306637
4.125217709,0.022419971
4.126461758,0.021420714
4.127705808,0.021364417
4.128949857,0.022124417
4.130193906,0.023447379
4.131437956,0.024685896
4.132682005,0.025642931
4.133926054,0.026867374
4.135170104,0.028063669
4.136414153,0.028879964
4.137658201,0.02879552
4.138902252,0.028246631
4.140146301,0.02751478
4.141390349,0.026825151
4.1426344,0.026360709
4.143878448,0.026656263
4.145122497,0.027261447
4.146366548,0.028063669
4.147610596,0.02879552
4.148854645,0.028894039
4.150098695,0.027838484
4.151342744,0.025825894
4.152586793,0.023897749
4.153830843,0.022419971
4.155074892,0.021575529
4.156318941,0.021364417
4.157562991,0.02154738
4.15880704,0.02154738
4.160051089,0.021364417
4.161295139,0.021068863
4.162539188,0.020688863
4.163783237,0.020280716
4.165027287,0.01977405
4.166271336,0.019408124
4.167515385,0.019337754
4.168759435,0.019745901
4.170003484,0.01998516
4.171247532,0.020477753
4.172491583,0.020801456
4.173735632,0.021153307
4.17497968,0.021519233
4.176223731,0.022025899
4.177467779,0.022293306
4.178711828,0.022532564
4.179955879,0.022546639
4.181199927,0.022729601
4.182443976,0.02327849
4.183688026,0.023996266
4.184932075,0.024277747
4.186176124,0.023841451
4.187420174,0.022842194
4.188664223,0.021913306
4.189908272,0.021716269
4.191152322,0.022039973
4.192396371,0.022602934
4.19364042,0.023503674
4.19488447,0.024235526
4.196128519,0.024587377
4.197372568,0.024362191
4.198616618,0.023405156
4.199860667,0.022194787
4.201104716,0.021082937
4.202348766,0.019999234
4.203592815,0.018999976
4.204836864,0.018268126
4.206080914,0.017775533
4.207324963,0.017550349
4.208569011,0.017268867
4.209813062,0.017015534
4.211057111,0.01731109
4.212301159,0.01842294
4.21354521,0.019562939
4.214789258,0.020322937
4.216033307,0.020604419
4.217277357,0.020914049
4.218521406,0.02140664
4.219765455,0.022152566
4.221009505,0.022715527
4.222253554,0.022419971
4.223497603,0.021125159
4.224741653,0.019492569
4.225985702,0.018394791
4.227229751,0.018071089
4.228473801,0.018437014
4.22971785,0.019211087
4.230961899,0.02036516
4.232205949,0.021842936
4.233449998,0.023053304
4.234694047,0.024080711
4.235938097,0.024080711
4.237182146,0.023222193
4.238426195,0.022490343
4.239670245,0.022082194
4.240914294,0.021800714
4.242158342,0.02140664
4.243402393,0.020660716
4.244646442,0.019816271
4.24589049,0.018732569
4.247134541,0.017578497
4.248378589,0.01610072
4.249622638,0.014510353
4.250866689,0.012399244
4.252110737,0.009598507
4.253354786,0.006783696
4.254598836,0.004630364
4.255842885,0.003490366
4.257086934,0.002758516
4.258330984,0.002223701
4.259575033,0.001801479
4.260819082,0.001238517
4.262063132,0.00135111
4.263307181,0.002026664
4.26455123,0.003068144
4.26579528,0.00402518
4.267039329,0.004081476
4.268283378,0.003518514
4.269527428,0.002716293
4.270771477,0.002308146
4.272015526,0.002040739
4.273259576,0.002111109
4.274503625,0.002420737
4.275747673,0.002744441
4.276991724,0.0033637
4.278235773,0.003771847
4.279479821,0.004039254
4.280723872,0.004137773
4.28196792,0.004292587
4.283211969,0.004630364
4.28445602,0.00492592
4.285700068,0.005165179
4.286944117,0.005193327
4.288188167,0.005488881
4.289432216,0.005545179
4.290676265,0.005953326
4.291920315,0.006671103
4.293164364,0.007543694
4.294408413,0.008233323
4.295652463,0.008472581
4.296896512,0.008148879
4.298140561,0.007811101
4.299384611,0.008064434
4.30062866,0.008725916
4.301872709,0.010203691
4.303116759,0.011568874
4.304360808,0.01252591
4.305604857,0.013159243
4.306848907,0.013694057
4.308092956,0.01439776
4.309337005,0.014552574
4.310581055,0.013933316
4.311825104,0.012680724
4.313069152,0.011597023
4.314313203,0.011174801
4.315557252,0.011920726
4.3168013,0.012877761
4.318045351,0.013665909
4.319289399,0.013694057
4.320533448,0.01290591
4.321777498,0.011751837
4.323021547,0.01103406
